,Hospital_ID,District_ID,Instrument_ID,Year_total_HD,Year_total_HI,Year_total_DI,Instument_Count,Annual_Projected_Revenue,Buy_or_not
3916,Hospital 337,District 28,Instrument 2,4493.166666666667,30973.2,43563.67746686303,6.0,52136,1
3917,Hospital 337,District 28,Instrument 3,4493.166666666667,2877.222222222222,8155.575221238938,6.0,44844,1
3918,Hospital 337,District 32,Instrument 2,394.0,30973.2,10887.244655581948,4.0,6160,1
3919,Hospital 337,District 32,Instrument 3,394.0,2877.222222222222,3088.306629834254,4.0,661,1
3920,Hospital 337,District 34,Instrument 2,459.0,30973.2,13357.081534772182,5.0,1560,1
3921,Hospital 337,District 34,Instrument 3,459.0,2877.222222222222,3073.4128205128204,5.0,984,1
3922,Hospital 337,District 39,Instrument 2,12763.333333333334,30973.2,39004.34179357022,3.0,71465,1
3923,Hospital 337,District 41,Instrument 2,5864.25,30973.2,15395.28094302554,4.0,3094,1
3924,Hospital 337,District 41,Instrument 3,5864.25,2877.222222222222,26894.46508379888,4.0,2991,1
3925,Hospital 338,District 13,Instrument 2,10231.5,14265.423076923076,126076.28636363636,6.0,2382,1
3926,Hospital 338,District 13,Instrument 3,10231.5,10146.285714285714,25765.941964285714,6.0,408,1
3927,Hospital 338,District 13,Instrument 5,10231.5,3473.75,56086.90536723164,6.0,9300,1
3928,Hospital 338,District 15,Instrument 3,3098.0,10146.285714285714,562.4619047619047,3.0,120,1
3929,Hospital 338,District 20,Instrument 2,15749.2,14265.423076923076,31891.211143695014,5.0,76553,1
3930,Hospital 338,District 20,Instrument 3,15749.2,10146.285714285714,36082.17345597898,5.0,88586,1
3931,Hospital 338,District 32,Instrument 2,2638.0,14265.423076923076,10887.244655581948,4.0,5670,1
3932,Hospital 338,District 32,Instrument 3,2638.0,10146.285714285714,3088.306629834254,4.0,2580,1
3933,Hospital 338,District 34,Instrument 2,2561.5714285714284,14265.423076923076,13357.081534772182,7.0,18900,1
3934,Hospital 338,District 34,Instrument 3,2561.5714285714284,10146.285714285714,3073.4128205128204,7.0,8921,1
3935,Hospital 338,District 34,Instrument 5,2561.5714285714284,3473.75,3254.006896551724,7.0,3300,1
3936,Hospital 338,District 48,Instrument 2,13776.25,14265.423076923076,11187.56,4.0,48960,1
3937,Hospital 338,District 48,Instrument 7,13776.25,3508.3333333333335,20679.814516129034,4.0,11148,1
3938,Hospital 338,District 50,Instrument 2,13314.0,14265.423076923076,174719.4918918919,2.0,20974,1
3939,Hospital 338,District 50,Instrument 3,13314.0,10146.285714285714,22842.88888888889,2.0,4717,1
3940,Hospital 339,District 8,Instrument 2,323.0,6925.25,10836.834008097167,1.0,3360,1
3941,Hospital 341,District 20,Instrument 2,482.5,16184.0,31891.211143695014,4.0,29172,1
3942,Hospital 341,District 20,Instrument 3,482.5,9148.4,36082.17345597898,4.0,18263,1
3943,Hospital 341,District 41,Instrument 3,22335.5,9148.4,26894.46508379888,2.0,10532,1
3944,Hospital 342,District 13,Instrument 2,28876.5,13204.1,126076.28636363636,6.0,3600,1
3945,Hospital 342,District 13,Instrument 5,28876.5,26128.5,56086.90536723164,6.0,8250,1
3946,Hospital 343,District 29,Instrument 2,80656.8,166432.5,21843.354166666668,5.0,574667,1
3947,Hospital 343,District 29,Instrument 3,80656.8,29131.0,3221.4953703703704,5.0,81000,1
3948,Hospital 344,District 20,Instrument 2,8469.25,3641.1428571428573,31891.211143695014,4.0,4308,1
3949,Hospital 344,District 20,Instrument 3,8469.25,3618.75,36082.17345597898,4.0,3953,1
3950,Hospital 346,District 13,Instrument 3,60144.833333333336,17077.8,25765.941964285714,6.0,5682,1
3951,Hospital 346,District 20,Instrument 3,21248.5,17077.8,36082.17345597898,4.0,77058,1
3952,Hospital 346,District 20,Instrument 8,21248.5,1151.0,8481.058479532163,4.0,1463,1
3953,Hospital 346,District 34,Instrument 3,2423.0,17077.8,3073.4128205128204,5.0,1728,1
3954,Hospital 346,District 34,Instrument 5,2423.0,18850.6,3254.006896551724,5.0,864,1
3955,Hospital 346,District 34,Instrument 7,2423.0,34725.833333333336,20523.526829268292,5.0,14466,1
3956,Hospital 346,District 39,Instrument 7,52089.5,34725.833333333336,50323.93251533742,4.0,211469,1
3957,Hospital 346,District 50,Instrument 3,18152.666666666668,17077.8,22842.88888888889,3.0,23026,1
3958,Hospital 348,District 13,Instrument 2,128354.0,196723.5,126076.28636363636,5.0,16740,1
3959,Hospital 348,District 13,Instrument 5,128354.0,106630.0,56086.90536723164,5.0,161644,1
3960,Hospital 348,District 17,Instrument 2,2225.0,196723.5,28658.620087336243,3.0,24347,1
3961,Hospital 348,District 17,Instrument 3,2225.0,38537.0,2316.848484848485,3.0,773,1
3962,Hospital 348,District 41,Instrument 2,6874.0,196723.5,15395.28094302554,3.0,432,1
3963,Hospital 348,District 41,Instrument 3,6874.0,38537.0,26894.46508379888,3.0,1050,1
3964,Hospital 348,District 50,Instrument 5,328665.85714285716,106630.0,150119.26628895185,7.0,229835,1
3965,Hospital 349,District 13,Instrument 2,5765.0,11731.444444444445,126076.28636363636,5.0,34944,1
3966,Hospital 349,District 20,Instrument 2,1391.6666666666667,11731.444444444445,31891.211143695014,3.0,587,1
3967,Hospital 349,District 20,Instrument 7,1391.6666666666667,481.0,7843.473584905661,3.0,234,1
3968,Hospital 349,District 28,Instrument 2,431.5,11731.444444444445,43563.67746686303,4.0,1560,1
3969,Hospital 349,District 28,Instrument 4,431.5,1041.8,5271.008595988539,4.0,2160,1
3970,Hospital 349,District 50,Instrument 2,27314.333333333332,11731.444444444445,174719.4918918919,3.0,38451,1
3971,Hospital 349,District 50,Instrument 3,27314.333333333332,4316.666666666667,22842.88888888889,3.0,11904,1
3972,Hospital 349,District 50,Instrument 4,27314.333333333332,1041.8,99272.89873417722,3.0,147186,1
3973,Hospital 35,District 17,Instrument 2,6328.75,36605.2,28658.620087336243,4.0,44418,1
3974,Hospital 35,District 17,Instrument 4,6328.75,7114.5,293.5487804878049,4.0,908,1
3975,Hospital 35,District 20,Instrument 2,6404.75,36605.2,31891.211143695014,4.0,12224,1
3976,Hospital 35,District 28,Instrument 2,3992.6,36605.2,43563.67746686303,5.0,33600,1
3977,Hospital 352,District 50,Instrument 5,22787.0,21782.0,150119.26628895185,2.0,21559,1
3978,Hospital 354,District 20,Instrument 2,3436.75,3783.0,31891.211143695014,4.0,4386,1
3979,Hospital 354,District 20,Instrument 3,3436.75,3470.75,36082.17345597898,4.0,7956,1
3980,Hospital 355,District 13,Instrument 3,83183.5,4590.9,25765.941964285714,6.0,3356,1
3981,Hospital 355,District 13,Instrument 5,83183.5,153363.33333333334,56086.90536723164,6.0,106345,1
3982,Hospital 355,District 15,Instrument 2,1951.25,11828.625,7663.1949152542375,4.0,4740,1
3983,Hospital 355,District 20,Instrument 3,22319.333333333332,4590.9,36082.17345597898,3.0,42780,1
3984,Hospital 355,District 20,Instrument 7,22319.333333333332,19091.666666666668,7843.473584905661,3.0,85987,1
3985,Hospital 355,District 20,Instrument 8,22319.333333333332,731.0,8481.058479532163,3.0,9662,1
3986,Hospital 355,District 34,Instrument 8,326.0,731.0,4870.826086956522,5.0,420,1
3987,Hospital 355,District 50,Instrument 2,8614.0,11828.625,174719.4918918919,2.0,11198,1
3988,Hospital 355,District 50,Instrument 3,8614.0,4590.9,22842.88888888889,2.0,19779,1
3989,Hospital 355,District 8,Instrument 2,129.5,11828.625,10836.834008097167,2.0,28862,1
3990,Hospital 358,District 18,Instrument 7,508.75,519.0,41011.17834394905,4.0,3321,1
3991,Hospital 359,District 13,Instrument 3,32895.0,1858.2,25765.941964285714,4.0,21197,1
3992,Hospital 359,District 20,Instrument 2,6661.0,36542.57142857143,31891.211143695014,5.0,48308,1
3993,Hospital 359,District 20,Instrument 3,6661.0,1858.2,36082.17345597898,5.0,35149,1
3994,Hospital 359,District 34,Instrument 2,1178.0,36542.57142857143,13357.081534772182,3.0,8400,1
3995,Hospital 359,District 34,Instrument 3,1178.0,1858.2,3073.4128205128204,3.0,2520,1
3996,Hospital 36,District 20,Instrument 2,89752.16666666667,62749.0,31891.211143695014,6.0,17622,1
3997,Hospital 36,District 20,Instrument 3,89752.16666666667,154678.5,36082.17345597898,6.0,40942,1
3998,Hospital 360,District 39,Instrument 2,3276.6666666666665,15864.2,39004.34179357022,3.0,9801,1
3999,Hospital 361,District 41,Instrument 2,191533.0,153771.25,15395.28094302554,5.0,2377800,1
4000,Hospital 361,District 41,Instrument 3,191533.0,127194.0,26894.46508379888,5.0,939600,1
4001,Hospital 361,District 41,Instrument 8,191533.0,61307.0,20820.0,5.0,1126786,1
4002,Hospital 361,District 8,Instrument 2,1227.0,153771.25,10836.834008097167,1.0,21600,1
4003,Hospital 362,District 13,Instrument 2,7032.75,9661.454545454546,126076.28636363636,4.0,1002,1
4004,Hospital 362,District 13,Instrument 3,7032.75,2328.2,25765.941964285714,4.0,5997,1
4005,Hospital 362,District 15,Instrument 7,6827.6,5475.0,7523.063025210084,5.0,9900,1
4006,Hospital 364,District 13,Instrument 2,133.0,21212.090909090908,126076.28636363636,1.0,2880,1
4007,Hospital 364,District 17,Instrument 2,2686.3333333333335,21212.090909090908,28658.620087336243,3.0,13764,1
4008,Hospital 364,District 17,Instrument 3,2686.3333333333335,4516.714285714285,2316.848484848485,3.0,1435,1
4009,Hospital 364,District 20,Instrument 2,5403.25,21212.090909090908,31891.211143695014,4.0,2071,1
4010,Hospital 364,District 20,Instrument 3,5403.25,4516.714285714285,36082.17345597898,4.0,38473,1
4011,Hospital 364,District 32,Instrument 2,1303.6,21212.090909090908,10887.244655581948,5.0,10608,1
4012,Hospital 364,District 32,Instrument 3,1303.6,4516.714285714285,3088.306629834254,5.0,3000,1
4013,Hospital 364,District 34,Instrument 2,3535.5,21212.090909090908,13357.081534772182,4.0,435,1
4014,Hospital 364,District 34,Instrument 3,3535.5,4516.714285714285,3073.4128205128204,4.0,1451,1
4015,Hospital 364,District 39,Instrument 2,3033.0,21212.090909090908,39004.34179357022,3.0,220,1
4016,Hospital 365,District 13,Instrument 2,23603.25,71387.33333333333,126076.28636363636,4.0,8184,1
4017,Hospital 365,District 32,Instrument 2,4983.5,71387.33333333333,10887.244655581948,4.0,9588,1
4018,Hospital 365,District 32,Instrument 3,4983.5,11180.555555555555,3088.306629834254,4.0,9720,1
4019,Hospital 365,District 39,Instrument 2,23083.0,71387.33333333333,39004.34179357022,3.0,4528,1
4020,Hospital 365,District 41,Instrument 2,11553.25,71387.33333333333,15395.28094302554,4.0,28098,1
4021,Hospital 365,District 41,Instrument 3,11553.25,11180.555555555555,26894.46508379888,4.0,41250,1
4022,Hospital 366,District 13,Instrument 2,21663.833333333332,154075.25,126076.28636363636,6.0,23600,1
4023,Hospital 366,District 20,Instrument 2,19428.0,154075.25,31891.211143695014,5.0,114840,1
4024,Hospital 366,District 20,Instrument 3,19428.0,39672.63636363636,36082.17345597898,5.0,31283,1
4025,Hospital 366,District 34,Instrument 2,6902.166666666667,154075.25,13357.081534772182,6.0,120,1
4026,Hospital 366,District 34,Instrument 3,6902.166666666667,39672.63636363636,3073.4128205128204,6.0,2580,1
4027,Hospital 368,District 13,Instrument 2,18013.333333333332,159434.125,126076.28636363636,6.0,154325,1
4028,Hospital 368,District 13,Instrument 3,18013.333333333332,88115.4,25765.941964285714,6.0,7809,1
4029,Hospital 368,District 13,Instrument 5,18013.333333333332,18082.0,56086.90536723164,6.0,27862,1
4030,Hospital 368,District 2,Instrument 2,1281.75,159434.125,28469.62987012987,4.0,39000,1
4031,Hospital 368,District 20,Instrument 2,18099.2,159434.125,31891.211143695014,5.0,108528,1
4032,Hospital 368,District 20,Instrument 3,18099.2,88115.4,36082.17345597898,5.0,5292,1
4033,Hospital 368,District 28,Instrument 2,2714.3333333333335,159434.125,43563.67746686303,3.0,3654,1
4034,Hospital 368,District 28,Instrument 4,2714.3333333333335,7620.2,5271.008595988539,3.0,540,1
4035,Hospital 37,District 15,Instrument 2,1976.25,14269.3,7663.1949152542375,4.0,14070,1
4036,Hospital 37,District 41,Instrument 3,4811.75,2908.4,26894.46508379888,4.0,6849,1
4037,Hospital 370,District 13,Instrument 2,17113.2,48397.875,126076.28636363636,5.0,1404,1
4038,Hospital 370,District 34,Instrument 3,183.2,9719.4,3073.4128205128204,5.0,822,1
4039,Hospital 370,District 34,Instrument 7,183.2,58911.25,20523.526829268292,5.0,600,1
4040,Hospital 372,District 15,Instrument 2,3821.5,18555.222222222223,7663.1949152542375,4.0,240,1
4041,Hospital 372,District 17,Instrument 2,2814.5,18555.222222222223,28658.620087336243,4.0,1794,1
4042,Hospital 372,District 20,Instrument 2,4559.5,18555.222222222223,31891.211143695014,6.0,14190,1
4043,Hospital 372,District 20,Instrument 3,4559.5,1590.6666666666667,36082.17345597898,6.0,6000,1
4044,Hospital 372,District 20,Instrument 7,4559.5,4551.0,7843.473584905661,6.0,1900,1
4045,Hospital 372,District 50,Instrument 5,39766.0,30510.0,150119.26628895185,5.0,102409,1
4046,Hospital 373,District 13,Instrument 4,51992.166666666664,5876.0,21466.09442724458,6.0,7200,1
4047,Hospital 373,District 18,Instrument 2,171472.33333333334,103417.27777777778,102427.68189509306,3.0,526882,1
4048,Hospital 373,District 18,Instrument 4,171472.33333333334,5876.0,3397.571717171717,3.0,105226,1
4049,Hospital 373,District 20,Instrument 2,33051.5,103417.27777777778,31891.211143695014,4.0,1560,1
4050,Hospital 373,District 20,Instrument 3,33051.5,17267.1,36082.17345597898,4.0,1890,1
4051,Hospital 373,District 28,Instrument 4,16803.833333333332,5876.0,5271.008595988539,6.0,3318,1
4052,Hospital 375,District 15,Instrument 2,2800.0,16613.125,7663.1949152542375,4.0,696,1
4053,Hospital 375,District 20,Instrument 2,4818.6,16613.125,31891.211143695014,5.0,26442,1
4054,Hospital 375,District 20,Instrument 3,4818.6,10589.285714285714,36082.17345597898,5.0,2843,1
4055,Hospital 375,District 20,Instrument 7,4818.6,5683.0,7843.473584905661,5.0,2972,1
4056,Hospital 375,District 41,Instrument 2,11127.25,16613.125,15395.28094302554,4.0,1260,1
4057,Hospital 375,District 41,Instrument 3,11127.25,10589.285714285714,26894.46508379888,4.0,2700,1
4058,Hospital 378,District 13,Instrument 2,21114.166666666668,28595.88888888889,126076.28636363636,6.0,22716,1
4059,Hospital 378,District 28,Instrument 2,47798.333333333336,28595.88888888889,43563.67746686303,3.0,23387,1
4060,Hospital 378,District 34,Instrument 2,1645.8,28595.88888888889,13357.081534772182,5.0,300,1
4061,Hospital 378,District 34,Instrument 7,1645.8,10032.8,20523.526829268292,5.0,420,1
4062,Hospital 378,District 41,Instrument 3,2811.5,3613.3333333333335,26894.46508379888,4.0,114,1
4063,Hospital 378,District 48,Instrument 2,1335.3333333333333,28595.88888888889,11187.56,3.0,10500,1
4064,Hospital 378,District 8,Instrument 2,3483.5,28595.88888888889,10836.834008097167,2.0,10500,1
4065,Hospital 378,No District Available,Instrument 19,92778.0,92778.0,80963.7,1.0,159996,1
4066,Hospital 38,District 28,Instrument 2,10895.0,22520.428571428572,43563.67746686303,3.0,20850,1
4067,Hospital 38,District 28,Instrument 3,10895.0,1191.2,8155.575221238938,3.0,10553,1
4068,Hospital 38,District 34,Instrument 2,1198.2,22520.428571428572,13357.081534772182,5.0,2700,1
4069,Hospital 38,District 34,Instrument 3,1198.2,1191.2,3073.4128205128204,5.0,3366,1
4070,Hospital 38,District 50,Instrument 2,29542.666666666668,22520.428571428572,174719.4918918919,3.0,16415,1
4071,Hospital 380,District 13,Instrument 2,15315.0,26154.166666666668,126076.28636363636,5.0,1212,1
4072,Hospital 380,District 13,Instrument 3,15315.0,10916.0,25765.941964285714,5.0,120,1
4073,Hospital 380,District 13,Instrument 5,15315.0,21616.0,56086.90536723164,5.0,2232,1
4074,Hospital 384,District 34,Instrument 5,210.0,2684.6666666666665,3254.006896551724,1.0,7200,1
4075,Hospital 384,District 39,Instrument 2,3406.0,12580.5,39004.34179357022,3.0,306,1
4076,Hospital 384,District 8,Instrument 2,24419.0,12580.5,10836.834008097167,2.0,60470,1
4077,Hospital 385,District 20,Instrument 2,9828.0,16050.692307692309,31891.211143695014,3.0,8437,1
4078,Hospital 385,District 28,Instrument 2,2429.3333333333335,16050.692307692309,43563.67746686303,3.0,5993,1
4079,Hospital 385,District 28,Instrument 3,2429.3333333333335,8644.166666666666,8155.575221238938,3.0,4645,1
4080,Hospital 385,District 34,Instrument 2,11141.0,16050.692307692309,13357.081534772182,6.0,7270,1
4081,Hospital 385,District 34,Instrument 3,11141.0,8644.166666666666,3073.4128205128204,6.0,9782,1
4082,Hospital 385,District 34,Instrument 4,11141.0,2626.5,2052.9470588235295,6.0,360,1
4083,Hospital 385,District 34,Instrument 7,11141.0,5018.0,20523.526829268292,6.0,660,1
4084,Hospital 385,District 41,Instrument 3,7719.666666666667,8644.166666666666,26894.46508379888,3.0,14490,1
4085,Hospital 385,District 41,Instrument 5,7719.666666666667,1063.5,11379.309133489462,3.0,2262,1
4086,Hospital 386,District 13,Instrument 2,3706.25,14965.333333333334,126076.28636363636,4.0,756,1
4087,Hospital 386,District 20,Instrument 3,32783.0,5090.090909090909,36082.17345597898,1.0,41400,1
4088,Hospital 386,District 32,Instrument 2,4600.0,14965.333333333334,10887.244655581948,3.0,12380,1
4089,Hospital 386,District 34,Instrument 2,1499.8,14965.333333333334,13357.081534772182,5.0,3870,1
4090,Hospital 386,District 34,Instrument 3,1499.8,5090.090909090909,3073.4128205128204,5.0,4662,1
4091,Hospital 386,District 34,Instrument 4,1499.8,3294.75,2052.9470588235295,5.0,654,1
4092,Hospital 386,District 50,Instrument 2,25306.75,14965.333333333334,174719.4918918919,4.0,23261,1
4093,Hospital 386,District 50,Instrument 3,25306.75,5090.090909090909,22842.88888888889,4.0,68047,1
4094,Hospital 386,District 50,Instrument 5,25306.75,5225.333333333333,150119.26628895185,4.0,33101,1
4095,Hospital 388,District 13,Instrument 2,29071.833333333332,65011.9375,126076.28636363636,6.0,232949,1
4096,Hospital 388,District 13,Instrument 3,29071.833333333332,10232.42857142857,25765.941964285714,6.0,15228,1
4097,Hospital 388,District 13,Instrument 5,29071.833333333332,38211.25,56086.90536723164,6.0,61908,1
4098,Hospital 388,District 17,Instrument 2,14424.0,65011.9375,28658.620087336243,4.0,58359,1
4099,Hospital 388,District 18,Instrument 2,9457.8,65011.9375,102427.68189509306,5.0,8352,1
4100,Hospital 388,District 18,Instrument 4,9457.8,5617.111111111111,3397.571717171717,5.0,2268,1
4101,Hospital 388,District 20,Instrument 2,22507.0,65011.9375,31891.211143695014,6.0,73908,1
4102,Hospital 388,District 20,Instrument 3,22507.0,10232.42857142857,36082.17345597898,6.0,113883,1
4103,Hospital 388,District 34,Instrument 2,11103.5,65011.9375,13357.081534772182,6.0,71331,1
4104,Hospital 388,District 34,Instrument 3,11103.5,10232.42857142857,3073.4128205128204,6.0,8766,1
4105,Hospital 388,District 34,Instrument 4,11103.5,5617.111111111111,2052.9470588235295,6.0,2160,1
4106,Hospital 388,District 34,Instrument 5,11103.5,38211.25,3254.006896551724,6.0,14280,1
4107,Hospital 388,District 34,Instrument 7,11103.5,33430.0,20523.526829268292,6.0,7410,1
